G,9,9,9,9,F
G#,10,10,10,10,F#
A,11,11,11,11,G
A#,0,0,0,0,G#
c#m,4,4,4,4,B
dm,5,5,5,5,C
d#m,6,6,6,6,C#
em,7,7,7,7,D
fm,8,8,8,8,D#
f#m,9,9,9,9,E
gm,10,10,10,10,F
g#m,11,11,11,11,F#
am,0,0,0,0,G
a#m,1,1,1,1,G#
bm,2,2,2,2,A
cm,3,3,3,3,A#
f#m,4,4,4,4,c#m
gm,5,5,5,5,dm
g#m,6,6,6,6,d#m
am,7,7,7,7,em
a#m,8,8,8,8,fm
bm,9,9,9,9,f#m
cm,10,10,10,10,gm
c#m,11,11,11,11,g#m
dm,0,0,0,0,am
d#m,1,1,1,1,a#m
em,2,2,2,2,bm
fm,3,3,3,3,cm
A,4,4,8,6,f#m
A#,5,5,9,7,gm
B,6,6,10,8,g#m
C,7,7,11,9,am
C#,8,8,0,10,a#m
D,9,9,1,11,bm
D#,10,10,2,0,cm
E,11,11,3,1,c#m
F,0,0,4,2,dm
F#,1,1,5,3,d#m
G,2,2,6,4,em
G#,3,3,7,5,fm
B,8,8,8,8,A
C,9,9,9,9,A#
C#,10,10,10,10,B
D,11,11,11,11,C
D#,0,0,0,0,C#
E,1,1,1,1,D
F,2,2,2,2,D#
F#,3,3,3,3,E
G,4,4,4,4,F
G#,5,5,5,5,F#
A,6,6,6,6,G
A#,7,7,7,7,G#
c#m,11,6,11,8,B
dm,0,7,0,9,C
d#m,1,8,1,10,C#
em,2,9,2,11,D
fm,3,10,3,0,D#
f#m,4,11,4,1,E
gm,5,0,5,2,F
g#m,6,1,6,3,F#
am,7,2,7,4,G
a#m,8,3,8,5,G#
bm,9,4,9,6,A
cm,10,5,10,7,A#
f#m,6,6,6,6,c#m
gm,7,7,7,7,dm
g#m,8,8,8,8,d#m
am,9,9,9,9,em
a#m,10,10,10,10,fm
bm,11,11,11,11,f#m
cm,0,0,0,0,gm
c#m,1,1,1,1,g#m
dm,2,2,2,2,am
d#m,3,3,3,3,a#m
em,4,4,4,4,bm
fm,5,5,5,5,cm
A,6,6,4,1,f#m
A#,7,7,5,2,gm
B,8,8,6,3,g#m
C,9,9,7,4,am
C#,10,10,8,5,a#m
D,11,11,9,6,bm
D#,0,0,10,7,cm
E,1,1,11,8,c#m
F,2,2,0,9,dm
F#,3,3,1,10,d#m
G,4,4,2,11,em
G#,5,5,3,0,fm
B,1,1,1,1,A
C,2,2,2,2,A#
C#,3,3,3,3,B
D,4,4,4,4,C
D#,5,5,5,5,C#
E,6,6,6,6,D
F,7,7,7,7,D#
F#,8,8,8,8,E
G,9,9,9,9,F
G#,10,10,10,10,F#
A,11,11,11,11,G
A#,0,0,0,0,G#
c#m,6,8,8,6,B
dm,7,9,9,7,C
d#m,8,10,10,8,C#
em,9,11,11,9,D
fm,10,0,0,10,D#
f#m,11,1,1,11,E
gm,0,2,2,0,F
g#m,1,3,3,1,F#
am,2,4,4,2,G
a#m,3,5,5,3,G#
bm,4,6,6,4,A
cm,5,7,7,5,A#
f#m,8,8,8,8,c#m
gm,9,9,9,9,dm
g#m,10,10,10,10,d#m
am,11,11,11,11,em
a#m,0,0,0,0,fm
bm,1,1,1,1,f#m
cm,2,2,2,2,gm
c#m,3,3,3,3,g#m
dm,4,4,4,4,am
d#m,5,5,5,5,a#m
em,6,6,6,6,bm
fm,7,7,7,7,cm
A,11,8,4,11,f#m
A#,0,9,5,0,gm
B,1,10,6,1,g#m
C,2,11,7,2,am
C#,3,0,8,3,a#m
D,4,1,9,4,bm
D#,5,2,10,5,cm
E,6,3,11,6,c#m
F,7,4,0,7,dm
F#,8,5,1,8,d#m
G,9,6,2,9,em
G#,10,7,3,10,fm
B,8,8,4,6,A
C,9,9,5,7,A#
C#,10,10,6,8,B
D,11,11,7,9,C
D#,0,0,8,10,C#
E,1,1,9,11,D
F,2,2,10,0,D#
F#,3,3,11,1,E
G,4,4,0,2,F
G#,5,5,1,3,F#
A,6,6,2,4,G
A#,7,7,3,5,G#
c#m,4,4,8,11,B
dm,5,5,9,0,C
d#m,6,6,10,1,C#
em,7,7,11,2,D
fm,8,8,0,3,D#
f#m,9,9,1,4,E
gm,10,10,2,5,F
g#m,11,11,3,6,F#
am,0,0,4,7,G
a#m,1,1,5,8,G#
bm,2,2,6,9,A
cm,3,3,7,10,A#
f#m,6,6,6,6,c#m
gm,7,7,7,7,dm
g#m,8,8,8,8,d#m
am,9,9,9,9,em
a#m,10,10,10,10,fm
bm,11,11,11,11,f#m
cm,0,0,0,0,gm
c#m,1,1,1,1,g#m
dm,2,2,2,2,am
d#m,3,3,3,3,a#m
em,4,4,4,4,bm
fm,5,5,5,5,cm
A,6,6,4,1,f#m
A#,7,7,5,2,gm
B,8,8,6,3,g#m
C,9,9,7,4,am
C#,10,10,8,5,a#m
D,11,11,9,6,bm
D#,0,0,10,7,cm
E,1,1,11,8,c#m
F,2,2,0,9,dm
F#,3,3,1,10,d#m
G,4,4,2,11,em
G#,5,5,3,0,fm
B,8,8,1,11,A
C,9,9,2,0,A#
C#,10,10,3,1,B
D,11,11,4,2,C
D#,0,0,5,3,C#
E,1,1,6,4,D
F,2,2,7,5,D#
F#,3,3,8,6,E
G,4,4,9,7,F
G#,5,5,10,8,F#
A,6,6,11,9,G
A#,7,7,0,10,G#
c#m,1,1,1,11,B
dm,2,2,2,0,C
d#m,3,3,3,1,C#
em,4,4,4,2,D
fm,5,5,5,3,D#
f#m,6,6,6,4,E
gm,7,7,7,5,F
g#m,8,8,8,6,F#
am,9,9,9,7,G
a#m,10,10,10,8,G#
bm,11,11,11,9,A
cm,0,0,0,10,A#
f#m,1,1,8,6,c#m
gm,2,2,9,7,dm
g#m,3,3,10,8,d#m
am,4,4,11,9,em
a#m,5,5,0,10,fm
bm,6,6,1,11,f#m
cm,7,7,2,0,gm
c#m,8,8,3,1,g#m
dm,9,9,4,2,am
d#m,10,10,5,3,a#m
em,11,11,6,4,bm
fm,0,0,7,5,cm
A,6,6,8,4,f#m
A#,7,7,9,5,gm
B,8,8,10,6,g#m
C,9,9,11,7,am
C#,10,10,0,8,a#m
D,11,11,1,9,bm
D#,0,0,2,10,cm
E,1,1,3,11,c#m
F,2,2,4,0,dm
F#,3,3,5,1,d#m
G,4,4,6,2,em
G#,5,5,7,3,fm
B,1,4,6,1,A
C,2,5,7,2,A#
C#,3,6,8,3,B
D,4,7,9,4,C
D#,5,8,10,5,C#
E,6,9,11,6,D
F,7,10,0,7,D#
F#,8,11,1,8,E
G,9,0,2,9,F
G#,10,1,3,10,F#
A,11,2,4,11,G
A#,0,3,5,0,G#
c#m,1,1,8,11,B
dm,2,2,9,0,C
d#m,3,3,10,1,C#
em,4,4,11,2,D
fm,5,5,0,3,D#
f#m,6,6,1,4,E
gm,7,7,2,5,F
g#m,8,8,3,6,F#
am,9,9,4,7,G
a#m,10,10,5,8,G#
bm,11,11,6,9,A
cm,0,0,7,10,A#
f#m,6,6,4,1,c#m
gm,7,7,5,2,dm
g#m,8,8,6,3,d#m
am,9,9,7,4,em
a#m,10,10,8,5,fm
bm,11,11,9,6,f#m
cm,0,0,10,7,gm
c#m,1,1,11,8,g#m
dm,2,2,0,9,am
d#m,3,3,1,10,a#m
em,4,4,2,11,bm
fm,5,5,3,0,cm
A,6,6,8,4,f#m
A#,7,7,9,5,gm
B,8,8,10,6,g#m
C,9,9,11,7,am
C#,10,10,0,8,a#m
D,11,11,1,9,bm
D#,0,0,2,10,cm
E,1,1,3,11,c#m
F,2,2,4,0,dm
F#,3,3,5,1,d#m
G,4,4,6,2,em
G#,5,5,7,3,fm
B,6,6,4,1,A
C,7,7,5,2,A#
C#,8,8,6,3,B
D,9,9,7,4,C
D#,10,10,8,5,C#
E,11,11,9,6,D
F,0,0,10,7,D#
F#,1,1,11,8,E
G,2,2,0,9,F
G#,3,3,1,10,F#
A,4,4,2,11,G
A#,5,5,3,0,G#
c#m,1,1,1,11,B
dm,2,2,2,0,C
d#m,3,3,3,1,C#
em,4,4,4,2,D
fm,5,5,5,3,D#
f#m,6,6,6,4,E
gm,7,7,7,5,F
g#m,8,8,8,6,F#
am,9,9,9,7,G
a#m,10,10,10,8,G#
bm,11,11,11,9,A
cm,0,0,0,10,A#
f#m,1,1,8,6,c#m
gm,2,2,9,7,dm
g#m,3,3,10,8,d#m
am,4,4,11,9,em
a#m,5,5,0,10,fm
bm,6,6,1,11,f#m
cm,7,7,2,0,gm
c#m,8,8,3,1,g#m
dm,9,9,4,2,am
d#m,10,10,5,3,a#m
em,11,11,6,4,bm
fm,0,0,7,5,cm
A,6,6,8,4,f#m
A#,7,7,9,5,gm
B,8,8,10,6,g#m
C,9,9,11,7,am
C#,10,10,0,8,a#m
D,11,11,1,9,bm
D#,0,0,2,10,cm
E,1,1,3,11,c#m
F,2,2,4,0,dm
F#,3,3,5,1,d#m
G,4,4,6,2,em
G#,5,5,7,3,fm
B,1,4,6,1,A
C,2,5,7,2,A#
C#,3,6,8,3,B
D,4,7,9,4,C
D#,5,8,10,5,C#
E,6,9,11,6,D
F,7,10,0,7,D#
F#,8,11,1,8,E
G,9,0,2,9,F
G#,10,1,3,10,F#
A,11,2,4,11,G
A#,0,3,5,0,G#
c#m,1,1,8,11,B
dm,2,2,9,0,C
d#m,3,3,10,1,C#
em,4,4,11,2,D
fm,5,5,0,3,D#
f#m,6,6,1,4,E
gm,7,7,2,5,F
g#m,8,8,3,6,F#
am,9,9,4,7,G
a#m,10,10,5,8,G#
bm,11,11,6,9,A
cm,0,0,7,10,A#
f#m,6,6,1,4,c#m
gm,7,7,2,5,dm
g#m,8,8,3,6,d#m
am,9,9,4,7,em
a#m,10,10,5,8,fm
bm,11,11,6,9,f#m
cm,0,0,7,10,gm
c#m,1,1,8,11,g#m
dm,2,2,9,0,am
d#m,3,3,10,1,a#m
em,4,4,11,2,bm
fm,5,5,0,3,cm
A,11,6,8,11,f#m
A#,0,7,9,0,gm
B,1,8,10,1,g#m
C,2,9,11,2,am
C#,3,10,0,3,a#m
D,4,11,1,4,bm
D#,5,0,2,5,cm
E,6,1,3,6,c#m
F,7,2,4,7,dm
F#,8,3,5,8,d#m
G,9,4,6,9,em
G#,10,5,7,10,fm
B,1,1,8,11,A
C,2,2,9,0,A#
C#,3,3,10,1,B
D,4,4,11,2,C
D#,5,5,0,3,C#
E,6,6,1,4,D
F,7,7,2,5,D#
F#,8,8,3,6,E
G,9,9,4,7,F
G#,10,10,5,8,F#
A,11,11,6,9,G
A#,0,0,7,10,G#
c#m,4,4,4,6,B
dm,5,5,5,7,C
d#m,6,6,6,8,C#
em,7,7,7,9,D
fm,8,8,8,10,D#
f#m,9,9,9,11,E
gm,10,10,10,0,F
g#m,11,11,11,1,F#
am,0,0,0,2,G
a#m,1,1,1,3,G#
bm,2,2,2,4,A
cm,3,3,3,5,A#
f#m,6,6,4,8,c#m
gm,7,7,5,9,dm
g#m,8,8,6,10,d#m
am,9,9,7,11,em
a#m,10,10,8,0,fm
bm,11,11,9,1,f#m
cm,0,0,10,2,gm
c#m,1,1,11,3,g#m
dm,2,2,0,4,am
d#m,3,3,1,5,a#m
em,4,4,2,6,bm
fm,5,5,3,7,cm
A,6,6,6,4,f#m
A#,7,7,7,5,gm
B,8,8,8,6,g#m
C,9,9,9,7,am
C#,10,10,10,8,a#m
D,11,11,11,9,bm
D#,0,0,0,10,cm
E,1,1,1,11,c#m
F,2,2,2,0,dm
F#,3,3,3,1,d#m
G,4,4,4,2,em
G#,5,5,5,3,fm
B,6,6,4,8,A
C,7,7,5,9,A#
C#,8,8,6,10,B
D,9,9,7,11,C
D#,10,10,8,0,C#
E,11,11,9,1,D
F,0,0,10,2,D#
F#,1,1,11,3,E
G,2,2,0,4,F
G#,3,3,1,5,F#
A,4,4,2,6,G
A#,5,5,3,7,G#
c#m,1,1,4,6,B
dm,2,2,5,7,C
d#m,3,3,6,8,C#
em,4,4,7,9,D
fm,5,5,8,10,D#
f#m,6,6,9,11,E
gm,7,7,10,0,F
g#m,8,8,11,1,F#
am,9,9,0,2,G
a#m,10,10,1,3,G#
bm,11,11,2,4,A
cm,0,0,3,5,A#
f#m,6,6,4,8,c#m
gm,7,7,5,9,dm
g#m,8,8,6,10,d#m
am,9,9,7,11,em
a#m,10,10,8,0,fm
bm,11,11,9,1,f#m
cm,0,0,10,2,gm
c#m,1,1,11,3,g#m
dm,2,2,0,4,am
d#m,3,3,1,5,a#m
em,4,4,2,6,bm
fm,5,5,3,7,cm
A,6,6,6,4,f#m
A#,7,7,7,5,gm
B,8,8,8,6,g#m
C,9,9,9,7,am
C#,10,10,10,8,a#m
D,11,11,11,9,bm
D#,0,0,0,10,cm
E,1,1,1,11,c#m
F,2,2,2,0,dm
F#,3,3,3,1,d#m
G,4,4,4,2,em
G#,5,5,5,3,fm
B,8,6,8,4,A
C,9,7,9,5,A#
C#,10,8,10,6,B
D,11,9,11,7,C
D#,0,10,0,8,C#
E,1,11,1,9,D
F,2,0,2,10,D#
F#,3,1,3,11,E
G,4,2,4,0,F
G#,5,3,5,1,F#
A,6,4,6,2,G
A#,7,5,7,3,G#
c#m,4,4,4,6,B
dm,5,5,5,7,C
d#m,6,6,6,8,C#
em,7,7,7,9,D
fm,8,8,8,10,D#
f#m,9,9,9,11,E
gm,10,10,10,0,F
g#m,11,11,11,1,F#
am,0,0,0,2,G
a#m,1,1,1,3,G#
bm,2,2,2,4,A
cm,3,3,3,5,A#
f#m,6,6,8,11,c#m
gm,7,7,9,0,dm
g#m,8,8,10,1,d#m
am,9,9,11,2,em
a#m,10,10,0,3,fm
bm,11,11,1,4,f#m
cm,0,0,2,5,gm
c#m,1,1,3,6,g#m
dm,2,2,4,7,am
d#m,3,3,5,8,a#m
em,4,4,6,9,bm
fm,5,5,7,10,cm
A,6,6,6,4,f#m
A#,7,7,7,5,gm
B,8,8,8,6,g#m
C,9,9,9,7,am
C#,10,10,10,8,a#m
D,11,11,11,9,bm
D#,0,0,0,10,cm
E,1,1,1,11,c#m
F,2,2,2,0,dm
F#,3,3,3,1,d#m
G,4,4,4,2,em
G#,5,5,5,3,fm
B,6,6,4,8,A
C,7,7,5,9,A#
C#,8,8,6,10,B
D,9,9,7,11,C
D#,10,10,8,0,C#
E,11,11,9,1,D
F,0,0,10,2,D#
F#,1,1,11,3,E
G,2,2,0,4,F
G#,3,3,1,5,F#
A,4,4,2,6,G
A#,5,5,3,7,G#
c#m,1,1,4,6,B
dm,2,2,5,7,C
d#m,3,3,6,8,C#
em,4,4,7,9,D
fm,5,5,8,10,D#
f#m,6,6,9,11,E
gm,7,7,10,0,F
g#m,8,8,11,1,F#
am,9,9,0,2,G
a#m,10,10,1,3,G#
bm,11,11,2,4,A
cm,0,0,3,5,A#
f#m,8,8,1,4,c#m
gm,9,9,2,5,dm
g#m,10,10,3,6,d#m
am,11,11,4,7,em
a#m,0,0,5,8,fm
bm,1,1,6,9,f#m
cm,2,2,7,10,gm
c#m,3,3,8,11,g#m
dm,4,4,9,0,am
d#m,5,5,10,1,a#m
em,6,6,11,2,bm
fm,7,7,0,3,cm
A,6,6,6,4,f#m
A#,7,7,7,5,gm
B,8,8,8,6,g#m
C,9,9,9,7,am
C#,10,10,10,8,a#m
D,11,11,11,9,bm
D#,0,0,0,10,cm
E,1,1,1,11,c#m
F,2,2,2,0,dm
F#,3,3,3,1,d#m
G,4,4,4,2,em
G#,5,5,5,3,fm
B,8,6,8,4,A
C,9,7,9,5,A#
C#,10,8,10,6,B
D,11,9,11,7,C
D#,0,10,0,8,C#
E,1,11,1,9,D
F,2,0,2,10,D#
F#,3,1,3,11,E
G,4,2,4,0,F
G#,5,3,5,1,F#
A,6,4,6,2,G
A#,7,5,7,3,G#
c#m,1,1,1,4,B
dm,2,2,2,5,C
d#m,3,3,3,6,C#
em,4,4,4,7,D
fm,5,5,5,8,D#
f#m,6,6,6,9,E
gm,7,7,7,10,F
g#m,8,8,8,11,F#
am,9,9,9,0,G
a#m,10,10,10,1,G#
bm,11,11,11,2,A
cm,0,0,0,3,A#
f#m,6,6,6,8,c#m
gm,7,7,7,9,dm
g#m,8,8,8,10,d#m
am,9,9,9,11,em
a#m,10,10,10,0,fm
bm,11,11,11,1,f#m
cm,0,0,0,2,gm
c#m,1,1,1,3,g#m
dm,2,2,2,4,am
d#m,3,3,3,5,a#m
em,4,4,4,6,bm
fm,5,5,5,7,cm
A,4,4,4,6,f#m
A#,5,5,5,7,gm
B,6,6,6,8,g#m
C,7,7,7,9,am
C#,8,8,8,10,a#m
D,9,9,9,11,bm
D#,10,10,10,0,cm
E,11,11,11,1,c#m
F,0,0,0,2,dm
F#,1,1,1,3,d#m
G,2,2,2,4,em
G#,3,3,3,5,fm
B,8,6,8,4,A
C,9,7,9,5,A#
C#,10,8,10,6,B
D,11,9,11,7,C
D#,0,10,0,8,C#
E,1,11,1,9,D
F,2,0,2,10,D#
F#,3,1,3,11,E
G,4,2,4,0,F
G#,5,3,5,1,F#
A,6,4,6,2,G
A#,7,5,7,3,G#
c#m,1,1,1,4,B
dm,2,2,2,5,C
d#m,3,3,3,6,C#
em,4,4,4,7,D
fm,5,5,5,8,D#
f#m,6,6,6,9,E
gm,7,7,7,10,F
g#m,8,8,8,11,F#
am,9,9,9,0,G
a#m,10,10,10,1,G#
bm,11,11,11,2,A
cm,0,0,0,3,A#
f#m,6,6,6,8,c#m
gm,7,7,7,9,dm
g#m,8,8,8,10,d#m
am,9,9,9,11,em
a#m,10,10,10,0,fm
bm,11,11,11,1,f#m
cm,0,0,0,2,gm
c#m,1,1,1,3,g#m
dm,2,2,2,4,am
d#m,3,3,3,5,a#m
em,4,4,4,6,bm
fm,5,5,5,7,cm
A,4,4,4,6,f#m
A#,5,5,5,7,gm
B,6,6,6,8,g#m
C,7,7,7,9,am
C#,8,8,8,10,a#m
D,9,9,9,11,bm
D#,10,10,10,0,cm
E,11,11,11,1,c#m
F,0,0,0,2,dm
F#,1,1,1,3,d#m
G,2,2,2,4,em
G#,3,3,3,5,fm
B,8,6,8,4,A
C,9,7,9,5,A#
C#,10,8,10,6,B
D,11,9,11,7,C
D#,0,10,0,8,C#
E,1,11,1,9,D
F,2,0,2,10,D#
F#,3,1,3,11,E
G,4,2,4,0,F
G#,5,3,5,1,F#
A,6,4,6,2,G
A#,7,5,7,3,G#
c#m,1,1,1,4,B
dm,2,2,2,5,C
d#m,3,3,3,6,C#
em,4,4,4,7,D
fm,5,5,5,8,D#
f#m,6,6,6,9,E
gm,7,7,7,10,F
g#m,8,8,8,11,F#
am,9,9,9,0,G
a#m,10,10,10,1,G#
bm,11,11,11,2,A
cm,0,0,0,3,A#
f#m,6,6,6,8,c#m
gm,7,7,7,9,dm
g#m,8,8,8,10,d#m
am,9,9,9,11,em
a#m,10,10,10,0,fm
bm,11,11,11,1,f#m
cm,0,0,0,2,gm
c#m,1,1,1,3,g#m
dm,2,2,2,4,am
d#m,3,3,3,5,a#m
em,4,4,4,6,bm
fm,5,5,5,7,cm
A,4,4,4,6,f#m
A#,5,5,5,7,gm
B,6,6,6,8,g#m
C,7,7,7,9,am
C#,8,8,8,10,a#m
D,9,9,9,11,bm
D#,10,10,10,0,cm
E,11,11,11,1,c#m
F,0,0,0,2,dm
F#,1,1,1,3,d#m
G,2,2,2,4,em
G#,3,3,3,5,fm
B,8,6,8,4,A
C,9,7,9,5,A#
C#,10,8,10,6,B
D,11,9,11,7,C
D#,0,10,0,8,C#
E,1,11,1,9,D
F,2,0,2,10,D#
F#,3,1,3,11,E
G,4,2,4,0,F
G#,5,3,5,1,F#
A,6,4,6,2,G
A#,7,5,7,3,G#
c#m,1,1,4,6,B
dm,2,2,5,7,C
d#m,3,3,6,8,C#
em,4,4,7,9,D
fm,5,5,8,10,D#
f#m,6,6,9,11,E
gm,7,7,10,0,F
g#m,8,8,11,1,F#
am,9,9,0,2,G
a#m,10,10,1,3,G#
bm,11,11,2,4,A
cm,0,0,3,5,A#
f#m,8,8,1,4,c#m
gm,9,9,2,5,dm
g#m,10,10,3,6,d#m
am,11,11,4,7,em
a#m,0,0,5,8,fm
bm,1,1,6,9,f#m
cm,2,2,7,10,gm
c#m,3,3,8,11,g#m
dm,4,4,9,0,am
d#m,5,5,10,1,a#m
em,6,6,11,2,bm
fm,7,7,0,3,cm
A,6,6,6,4,f#m
A#,7,7,7,5,gm
B,8,8,8,6,g#m
C,9,9,9,7,am
C#,10,10,10,8,a#m
D,11,11,11,9,bm
D#,0,0,0,10,cm
E,1,1,1,11,c#m
F,2,2,2,0,dm
F#,3,3,3,1,d#m
G,4,4,4,2,em
G#,5,5,5,3,fm
B,8,8,6,4,A
C,9,9,7,5,A#
C#,10,10,8,6,B
D,11,11,9,7,C
D#,0,0,10,8,C#
E,1,1,11,9,D
F,2,2,0,10,D#
F#,3,3,1,11,E
G,4,4,2,0,F
G#,5,5,3,1,F#
A,6,6,4,2,G
A#,7,7,5,3,G#
c#m,1,4,4,1,B
dm,2,5,5,2,C
d#m,3,6,6,3,C#
em,4,7,7,4,D
fm,5,8,8,5,D#
f#m,6,9,9,6,E
gm,7,10,10,7,F
g#m,8,11,11,8,F#
am,9,0,0,9,G
a#m,10,1,1,10,G#
bm,11,2,2,11,A
cm,0,3,3,0,A#
f#m,4,4,4,4,c#m
gm,5,5,5,5,dm
g#m,6,6,6,6,d#m
am,7,7,7,7,em
a#m,8,8,8,8,fm
bm,9,9,9,9,f#m
cm,10,10,10,10,gm
c#m,11,11,11,11,g#m
dm,0,0,0,0,am
d#m,1,1,1,1,a#m
em,2,2,2,2,bm
fm,3,3,3,3,cm
A,4,4,8,6,f#m
A#,5,5,9,7,gm
B,6,6,10,8,g#m
C,7,7,11,9,am
C#,8,8,0,10,a#m
D,9,9,1,11,bm
D#,10,10,2,0,cm
E,11,11,3,1,c#m
F,0,0,4,2,dm
F#,1,1,5,3,d#m
G,2,2,6,4,em
G#,3,3,7,5,fm
B,8,8,8,8,A
C,9,9,9,9,A#
C#,10,10,10,10,B
D,11,11,11,11,C
D#,0,0,0,0,C#
E,1,1,1,1,D
F,2,2,2,2,D#
F#,3,3,3,3,E
G,4,4,4,4,F
G#,5,5,5,5,F#
A,6,6,6,6,G
A#,7,7,7,7,G#
c#m,11,6,11,8,B
dm,0,7,0,9,C
d#m,1,8,1,10,C#
em,2,9,2,11,D
fm,3,10,3,0,D#
f#m,4,11,4,1,E
gm,5,0,5,2,F
g#m,6,1,6,3,F#
am,7,2,7,4,G
a#m,8,3,8,5,G#
bm,9,4,9,6,A
cm,10,5,10,7,A#
f#m,6,6,6,6,c#m
gm,7,7,7,7,dm
g#m,8,8,8,8,d#m
am,9,9,9,9,em
a#m,10,10,10,10,fm
bm,11,11,11,11,f#m
cm,0,0,0,0,gm
c#m,1,1,1,1,g#m
dm,2,2,2,2,am
d#m,3,3,3,3,a#m
em,4,4,4,4,bm
fm,5,5,5,5,cm
A,6,6,6,4,f#m
A#,7,7,7,5,gm
B,8,8,8,6,g#m
C,9,9,9,7,am
C#,10,10,10,8,a#m
D,11,11,11,9,bm
D#,0,0,0,10,cm
E,1,1,1,11,c#m
F,2,2,2,0,dm
F#,3,3,3,1,d#m
G,4,4,4,2,em
G#,5,5,5,3,fm
B,8,8,8,8,A
C,9,9,9,9,A#
C#,10,10,10,10,B
D,11,11,11,11,C
D#,0,0,0,0,C#
E,1,1,1,1,D
F,2,2,2,2,D#
F#,3,3,3,3,E
G,4,4,4,4,F
G#,5,5,5,5,F#
A,6,6,6,6,G
A#,7,7,7,7,G#
c#m,11,1,8,11,B
dm,0,2,9,0,C
d#m,1,3,10,1,C#
em,2,4,11,2,D
fm,3,5,0,3,D#
f#m,4,6,1,4,E
gm,5,7,2,5,F
g#m,6,8,3,6,F#
am,7,9,4,7,G
a#m,8,10,5,8,G#
bm,9,11,6,9,A
cm,10,0,7,10,A#
f#m,6,6,6,6,c#m
gm,7,7,7,7,dm
g#m,8,8,8,8,d#m
am,9,9,9,9,em
a#m,10,10,10,10,fm
bm,11,11,11,11,f#m
cm,0,0,0,0,gm
c#m,1,1,1,1,g#m
dm,2,2,2,2,am
d#m,3,3,3,3,a#m
em,4,4,4,4,bm
fm,5,5,5,5,cm
A,6,6,4,8,f#m
A#,7,7,5,9,gm
B,8,8,6,10,g#m
C,9,9,7,11,am
C#,10,10,8,0,a#m
D,11,11,9,1,bm
D#,0,0,10,2,cm
E,1,1,11,3,c#m
F,2,2,0,4,dm
F#,3,3,1,5,d#m
G,4,4,2,6,em
G#,5,5,3,7,fm
B,4,4,4,4,A
C,5,5,5,5,A#
C#,6,6,6,6,B
D,7,7,7,7,C
D#,8,8,8,8,C#
E,9,9,9,9,D
F,10,10,10,10,D#
F#,11,11,11,11,E
G,0,0,0,0,F
G#,1,1,1,1,F#
A,2,2,2,2,G
A#,3,3,3,3,G#
c#m,4,4,4,8,B
dm,5,5,5,9,C
d#m,6,6,6,10,C#
em,7,7,7,11,D
fm,8,8,8,0,D#
f#m,9,9,9,1,E
gm,10,10,10,2,F
g#m,11,11,11,3,F#
am,0,0,0,4,G
a#m,1,1,1,5,G#
bm,2,2,2,6,A
cm,3,3,3,7,A#
f#m,4,8,8,4,c#m
gm,5,9,9,5,dm
g#m,6,10,10,6,d#m
am,7,11,11,7,em
a#m,8,0,0,8,fm
bm,9,1,1,9,f#m
cm,10,2,2,10,gm
c#m,11,3,3,11,g#m
dm,0,4,4,0,am
d#m,1,5,5,1,a#m
em,2,6,6,2,bm
fm,3,7,7,3,cm
A,6,6,4,1,f#m
A#,7,7,5,2,gm
B,8,8,6,3,g#m
C,9,9,7,4,am
C#,10,10,8,5,a#m
D,11,11,9,6,bm
D#,0,0,10,7,cm
E,1,1,11,8,c#m
F,2,2,0,9,dm
F#,3,3,1,10,d#m
G,4,4,2,11,em
G#,5,5,3,0,fm
B,8,8,1,11,A
C,9,9,2,0,A#
C#,10,10,3,1,B
D,11,11,4,2,C
D#,0,0,5,3,C#
E,1,1,6,4,D
F,2,2,7,5,D#
F#,3,3,8,6,E
G,4,4,9,7,F
G#,5,5,10,8,F#
A,6,6,11,9,G
A#,7,7,0,10,G#
c#m,1,1,1,11,B
dm,2,2,2,0,C
d#m,3,3,3,1,C#
em,4,4,4,2,D
fm,5,5,5,3,D#
f#m,6,6,6,4,E
gm,7,7,7,5,F
g#m,8,8,8,6,F#
am,9,9,9,7,G
a#m,10,10,10,8,G#
bm,11,11,11,9,A
cm,0,0,0,10,A#
f#m,1,1,8,6,c#m
gm,2,2,9,7,dm
g#m,3,3,10,8,d#m
am,4,4,11,9,em
a#m,5,5,0,10,fm
bm,6,6,1,11,f#m
cm,7,7,2,0,gm
c#m,8,8,3,1,g#m
dm,9,9,4,2,am
d#m,10,10,5,3,a#m
em,11,11,6,4,bm
fm,0,0,7,5,cm
A,6,6,8,4,f#m
A#,7,7,9,5,gm
B,8,8,10,6,g#m
C,9,9,11,7,am
C#,10,10,0,8,a#m
D,11,11,1,9,bm
D#,0,0,2,10,cm
E,1,1,3,11,c#m
F,2,2,4,0,dm
F#,3,3,5,1,d#m
G,4,4,6,2,em
G#,5,5,7,3,fm
B,1,4,6,1,A
C,2,5,7,2,A#
C#,3,6,8,3,B
D,4,7,9,4,C
D#,5,8,10,5,C#
E,6,9,11,6,D
F,7,10,0,7,D#
F#,8,11,1,8,E
G,9,0,2,9,F
G#,10,1,3,10,F#
A,11,2,4,11,G
A#,0,3,5,0,G#
c#m,1,1,8,11,B
dm,2,2,9,0,C
d#m,3,3,10,1,C#
em,4,4,11,2,D
fm,5,5,0,3,D#
f#m,6,6,1,4,E
gm,7,7,2,5,F
g#m,8,8,3,6,F#
am,9,9,4,7,G
a#m,10,10,5,8,G#
bm,11,11,6,9,A
cm,0,0,7,10,A#
